Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,63292,1994,null,null,null,null,null,6.4,15.2,5.2,8.0,31.8,55.6,96.2,null
IDCJAC0001,63292,1995,177.0,34.4,232.0,26.0,138.2,22.8,16.2,1.6,144.8,33.6,101.4,109.4,1037.4
IDCJAC0001,63292,1996,165.8,6.8,12.6,1.2,11.6,48.8,60.0,123.6,85.6,40.0,48.8,60.8,665.6
IDCJAC0001,63292,1997,149.6,117.2,45.6,5.2,42.6,7.0,45.8,11.0,91.8,64.0,27.6,44.0,651.4
IDCJAC0001,63292,1998,125.4,47.0,21.5,66.2,151.4,93.4,72.0,294.8,37.0,57.4,142.2,55.8,1164.1
IDCJAC0001,63292,1999,104.0,115.4,56.6,97.9,15.4,52.4,130.4,59.4,117.6,186.2,82.6,86.8,1104.7
IDCJAC0001,63292,2000,67.0,29.8,231.9,54.6,53.8,35.2,36.0,32.2,25.4,64.0,199.8,49.4,879.1
IDCJAC0001,63292,2001,166.4,179.8,197.2,94.0,29.8,5.8,55.4,21.2,38.2,40.8,58.8,22.6,910.0
IDCJAC0001,63292,2002,75.0,247.8,97.8,45.4,78.0,28.2,9.0,12.4,13.0,20.0,53.2,53.2,733.0
IDCJAC0001,63292,2003,30.0,104.2,96.4,45.8,95.2,30.4,34.0,47.2,11.2,64.2,152.2,62.6,773.4
IDCJAC0001,63292,2004,40.2,134.6,36.4,28.8,25.2,4.8,30.6,59.2,22.8,180.4,97.4,105.0,765.4
IDCJAC0001,63292,2005,18.0,13.4,92.4,39.8,23.2,142.6,53.6,7.8,60.6,115.0,121.4,53.6,741.4
IDCJAC0001,63292,2006,208.0,23.6,43.6,8.4,18.6,55.2,78.4,27.6,75.6,18.4,34.8,48.2,640.4
IDCJAC0001,63292,2007,108.8,170.2,120.4,66.0,50.0,305.0,20.2,100.0,37.8,21.8,290.8,144.6,1435.6
IDCJAC0001,63292,2008,135.4,141.0,50.4,121.6,13.4,134.6,40.6,33.0,122.0,63.8,100.2,88.6,1044.6
IDCJAC0001,63292,2009,35.0,215.4,34.2,157.2,232.4,51.8,30.8,23.0,31.4,115.8,53.8,93.4,1074.2
IDCJAC0001,63292,2010,120.0,284.8,81.6,30.2,73.8,83.2,28.6,41.0,40.0,94.2,121.6,200.0,1199.0
IDCJAC0001,63292,2011,154.2,70.4,159.8,63.0,58.2,122.8,36.8,66.6,77.6,48.8,173.8,128.4,1160.4
IDCJAC0001,63292,2012,152.0,247.0,268.0,105.0,20.0,111.4,38.0,11.2,37.8,40.6,71.2,73.6,1175.8
IDCJAC0001,63292,2013,187.6,272.2,106.4,46.0,38.2,171.0,13.0,15.4,40.6,12.8,161.2,41.8,1106.2
IDCJAC0001,63292,2014,57.2,82.0,186.4,94.8,5.2,38.6,11.6,169.6,31.8,62.6,35.2,151.6,926.6
IDCJAC0001,63292,2015,154.2,148.4,53.4,313.6,66.0,37.8,37.4,42.2,29.4,43.0,110.0,94.6,1130.0
IDCJAC0001,63292,2016,221.2,38.8,46.0,12.8,10.0,256.2,117.4,102.8,90.6,27.0,35.8,96.6,1055.2
IDCJAC0001,63292,2017,81.6,114.4,417.6,35.8,26.0,68.4,2.6,30.4,0.4,109.6,46.2,69.6,1002.6
IDCJAC0001,63292,2018,54.0,130.8,112.0,10.8,11.8,40.4,15.0,30.0,66.4,180.2,192.4,86.2,930.0
IDCJAC0001,63292,2019,183.4,73.6,136.4,26.8,null,null,null,null,null,null,null,null,null
