Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,69018,1875,null,null,null,null,null,27.4,14.8,16.0,7.0,72.8,42.8,50.5,null
IDCJAC0001,69018,1876,24.1,41.7,29.7,24.9,124.5,95.1,99.5,19.0,117.9,197.2,204.2,15.8,993.6
IDCJAC0001,69018,1877,56.5,26.9,218.9,58.2,137.8,13.8,116.6,2.5,104.2,74.4,22.6,29.5,861.9
IDCJAC0001,69018,1878,53.6,493.8,54.1,18.2,0.0,5.1,35.1,58.7,91.7,6.3,93.3,100.4,1010.3
IDCJAC0001,69018,1879,127.8,202.0,288.2,20.9,279.7,30.5,23.3,144.4,266.3,77.0,92.0,68.2,1620.3
IDCJAC0001,69018,1880,35.6,89.0,190.4,225.6,36.8,7.6,188.2,10.7,93.2,45.2,178.6,36.3,1137.2
IDCJAC0001,69018,1881,106.3,68.0,131.7,17.4,71.6,64.2,12.7,22.1,55.2,250.4,100.6,63.8,964.0
IDCJAC0001,69018,1882,18.5,6.2,79.2,220.7,48.4,83.4,13.2,55.8,9.6,196.5,32.9,103.3,867.7
IDCJAC0001,69018,1883,70.6,148.0,12.0,105.0,84.5,1.3,8.9,13.0,64.1,58.4,29.8,28.7,624.3
IDCJAC0001,69018,1884,62.0,16.3,39.6,205.2,72.1,36.6,48.6,13.0,10.7,113.6,34.5,3.6,655.8
IDCJAC0001,69018,1885,93.2,20.1,38.1,17.5,18.5,36.4,65.5,11.8,16.1,28.8,71.6,82.6,500.2
IDCJAC0001,69018,1886,109.8,47.0,30.2,68.1,4.8,8.9,38.1,62.5,12.5,110.6,46.8,144.6,683.9
IDCJAC0001,69018,1887,165.3,78.5,84.5,163.5,26.2,116.1,37.0,90.1,34.8,42.5,95.1,147.4,1081.0
IDCJAC0001,69018,1888,24.5,60.8,65.8,0.0,31.3,37.9,12.5,15.4,59.2,34.4,14.1,194.7,550.6
IDCJAC0001,69018,1889,112.1,43.7,20.6,48.2,164.9,32.3,37.5,49.4,62.9,75.4,129.1,49.4,825.5
IDCJAC0001,69018,1890,38.4,199.5,413.7,14.4,83.7,130.3,98.5,21.9,116.5,48.7,46.0,35.9,1247.5
IDCJAC0001,69018,1891,125.3,44.9,4.6,125.9,17.2,509.3,67.5,109.3,124.0,64.1,87.7,31.9,1311.7
IDCJAC0001,69018,1892,86.8,24.7,191.9,82.8,20.9,20.2,32.7,53.9,396.8,281.1,42.1,69.1,1303.0
IDCJAC0001,69018,1893,192.9,92.9,112.3,374.2,27.5,74.4,152.1,11.7,7.5,62.6,109.8,94.1,1312.0
IDCJAC0001,69018,1894,118.9,99.8,479.0,89.5,9.7,97.0,1.3,13.5,114.8,50.2,5.3,58.3,1137.3
IDCJAC0001,69018,1895,258.4,144.8,18.1,13.3,70.3,2.8,1.0,67.4,44.9,4.6,3.4,11.7,640.7
IDCJAC0001,69018,1896,54.9,101.0,58.3,2.5,156.5,288.1,22.4,58.6,30.0,21.4,66.0,26.7,886.4
IDCJAC0001,69018,1897,117.0,46.5,18.1,87.5,48.8,162.1,38.7,127.6,87.8,32.8,13.5,94.8,875.2
IDCJAC0001,69018,1898,40.5,371.7,13.2,10.5,76.5,146.1,16.9,108.6,14.4,57.0,2.3,18.9,876.6
IDCJAC0001,69018,1899,45.4,5.9,18.2,115.8,100.6,167.8,70.0,207.9,67.3,91.5,64.4,23.3,978.1
IDCJAC0001,69018,1900,119.8,18.2,62.3,127.5,371.1,166.5,129.1,9.2,40.2,5.9,116.3,31.4,1197.5
IDCJAC0001,69018,1901,46.8,15.4,96.6,33.1,11.7,22.2,36.6,238.0,61.5,65.1,30.1,12.9,670.0
IDCJAC0001,69018,1902,84.2,11.9,82.1,19.9,16.0,28.7,152.8,38.4,26.3,77.6,39.6,110.4,687.9
IDCJAC0001,69018,1903,12.7,21.5,37.5,19.1,54.4,63.8,110.5,119.4,149.3,62.9,35.8,137.5,824.4
IDCJAC0001,69018,1904,45.2,40.7,92.1,122.7,34.0,2.6,247.9,9.6,8.6,45.3,9.2,28.1,686.0
IDCJAC0001,69018,1905,48.5,97.8,39.1,93.5,55.9,39.9,10.0,38.4,5.9,81.4,15.1,65.7,591.2
IDCJAC0001,69018,1906,30.6,24.7,350.5,11.9,58.8,2.1,4.3,82.3,54.8,39.6,46.5,27.7,733.8
