Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,58158,1972,10,557.2,Y
IDCJAC0001,58158,1972,11,135.3,Y
IDCJAC0001,58158,1972,12,49.8,Y
IDCJAC0001,58158,1973,01,203.0,Y
IDCJAC0001,58158,1973,02,645.6,Y
IDCJAC0001,58158,1973,03,66.6,Y
IDCJAC0001,58158,1973,04,73.6,Y
IDCJAC0001,58158,1973,05,111.4,Y
IDCJAC0001,58158,1973,06,62.4,Y
IDCJAC0001,58158,1973,07,430.4,Y
IDCJAC0001,58158,1973,08,50.7,Y
IDCJAC0001,58158,1973,09,21.7,Y
IDCJAC0001,58158,1973,10,136.9,Y
IDCJAC0001,58158,1973,11,98.1,Y
IDCJAC0001,58158,1973,12,116.9,Y
IDCJAC0001,58158,1974,01,820.4,Y
IDCJAC0001,58158,1974,02,150.6,Y
IDCJAC0001,58158,1974,03,611.4,Y
IDCJAC0001,58158,1974,04,421.6,Y
IDCJAC0001,58158,1974,05,99.8,Y
IDCJAC0001,58158,1974,06,230.8,Y
IDCJAC0001,58158,1974,07,0.4,Y
IDCJAC0001,58158,1974,08,117.4,Y
IDCJAC0001,58158,1974,09,45.4,Y
IDCJAC0001,58158,1974,10,60.4,Y
IDCJAC0001,58158,1974,11,218.8,Y
IDCJAC0001,58158,1974,12,91.2,Y
IDCJAC0001,58158,1975,01,94.6,Y
IDCJAC0001,58158,1975,02,233.0,Y
IDCJAC0001,58158,1975,03,240.0,Y
IDCJAC0001,58158,1975,04,83.4,Y
IDCJAC0001,58158,1975,05,27.8,Y
IDCJAC0001,58158,1975,06,63.2,Y
IDCJAC0001,58158,1975,07,21.2,Y
IDCJAC0001,58158,1975,08,63.2,Y
IDCJAC0001,58158,1975,09,90.6,Y
IDCJAC0001,58158,1975,10,162.8,Y
IDCJAC0001,58158,1975,11,141.2,Y
IDCJAC0001,58158,1975,12,315.6,Y
IDCJAC0001,58158,1976,01,213.4,Y
IDCJAC0001,58158,1976,02,625.4,Y
IDCJAC0001,58158,1976,03,404.2,Y
IDCJAC0001,58158,1976,04,95.6,Y
IDCJAC0001,58158,1976,05,124.4,Y
IDCJAC0001,58158,1976,06,63.0,Y
IDCJAC0001,58158,1976,07,62.4,Y
IDCJAC0001,58158,1976,08,2.8,Y
IDCJAC0001,58158,1976,09,49.0,Y
IDCJAC0001,58158,1976,10,77.2,Y
IDCJAC0001,58158,1976,11,156.4,Y
IDCJAC0001,58158,1976,12,111.8,Y
IDCJAC0001,58158,1977,01,51.6,Y
IDCJAC0001,58158,1977,02,220.6,Y
IDCJAC0001,58158,1977,03,322.2,Y
IDCJAC0001,58158,1977,04,109.0,Y
IDCJAC0001,58158,1977,05,118.8,Y
IDCJAC0001,58158,1977,06,10.4,Y
IDCJAC0001,58158,1977,07,66.2,Y
IDCJAC0001,58158,1977,08,9.6,Y
IDCJAC0001,58158,1977,09,24.8,Y
IDCJAC0001,58158,1977,10,93.2,Y
IDCJAC0001,58158,1977,11,113.2,Y
IDCJAC0001,58158,1977,12,41.4,Y
IDCJAC0001,58158,1978,01,145.6,Y
IDCJAC0001,58158,1978,02,100.0,Y
IDCJAC0001,58158,1978,03,764.4,Y
IDCJAC0001,58158,1978,04,62.8,Y
IDCJAC0001,58158,1978,05,74.0,Y
IDCJAC0001,58158,1978,06,16.2,Y
IDCJAC0001,58158,1978,07,24.0,Y
IDCJAC0001,58158,1978,08,70.8,Y
IDCJAC0001,58158,1978,09,74.2,Y
IDCJAC0001,58158,1978,10,76.8,Y
IDCJAC0001,58158,1978,11,91.2,Y
IDCJAC0001,58158,1978,12,195.6,Y
IDCJAC0001,58158,1979,01,270.6,Y
IDCJAC0001,58158,1979,02,159.6,Y
IDCJAC0001,58158,1979,03,111.4,Y
IDCJAC0001,58158,1979,04,117.6,Y
IDCJAC0001,58158,1979,05,10.8,Y
IDCJAC0001,58158,1979,06,173.8,Y
IDCJAC0001,58158,1979,07,107.2,Y
IDCJAC0001,58158,1979,08,1.8,Y
IDCJAC0001,58158,1979,09,1.8,Y
IDCJAC0001,58158,1979,10,74.6,Y
IDCJAC0001,58158,1979,11,127.2,Y
IDCJAC0001,58158,1979,12,76.6,Y
IDCJAC0001,58158,1980,01,263.4,Y
