Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,70217,1982,null,null,null,null,null,null,null,null,null,null,null,50.8,null
IDCJAC0001,70217,1983,15.2,39.0,112.6,52.4,93.6,23.0,17.1,35.6,44.2,121.8,44.2,66.3,665.0
IDCJAC0001,70217,1984,105.5,65.8,34.2,91.3,8.0,36.8,90.4,25.0,109.5,21.2,13.9,28.2,629.8
IDCJAC0001,70217,1985,3.0,20.4,78.4,44.6,20.2,20.8,1.8,38.7,48.2,88.2,113.2,60.6,538.1
IDCJAC0001,70217,1986,30.6,2.8,20.5,28.3,18.2,1.2,42.5,29.4,34.9,40.1,97.4,37.5,383.4
IDCJAC0001,70217,1987,27.8,39.5,30.2,11.0,35.2,17.5,43.7,29.0,1.5,26.2,71.2,101.6,434.4
IDCJAC0001,70217,1988,23.2,22.0,55.1,132.4,66.2,44.8,42.5,26.6,77.7,16.1,166.5,89.4,762.5
IDCJAC0001,70217,1989,62.0,11.1,66.1,132.7,30.6,76.4,58.0,20.8,16.6,34.6,86.2,36.6,631.7
IDCJAC0001,70217,1990,75.5,null,null,null,null,null,null,null,null,null,null,null,null
IDCJAC0001,70217,1994,null,null,null,null,null,8.6,3.8,1.0,8.6,57.6,55.4,45.0,null
IDCJAC0001,70217,1995,116.6,22.2,18.6,13.4,62.2,10.0,25.6,4.2,47.6,130.8,41.8,66.8,559.8
IDCJAC0001,70217,1996,70.8,8.0,38.0,18.0,31.0,9.0,14.0,20.4,34.0,29.8,89.4,37.2,399.6
IDCJAC0001,70217,1997,45.4,28.2,70.6,1.4,40.2,97.4,8.4,6.0,34.8,29.8,27.8,51.0,441.0
IDCJAC0001,70217,1998,78.6,7.8,1.8,16.0,27.4,89.4,21.4,92.8,28.8,34.2,87.6,53.0,538.8
IDCJAC0001,70217,1999,98.4,14.4,41.0,33.4,6.8,21.2,23.4,17.2,31.6,47.4,24.0,110.8,469.6
IDCJAC0001,70217,2000,25.4,15.0,63.4,36.6,19.2,28.6,12.4,20.4,68.8,11.0,130.8,30.2,461.8
IDCJAC0001,70217,2001,35.0,69.8,25.2,29.0,17.5,4.4,69.6,73.2,30.2,26.6,51.0,16.8,448.3
IDCJAC0001,70217,2002,38.0,118.0,24.6,56.8,14.0,17.6,5.8,15.2,20.6,18.2,25.0,22.4,376.2
IDCJAC0001,70217,2003,0.6,29.4,47.6,27.2,32.0,13.4,9.4,48.2,25.2,38.6,69.6,81.0,422.2
IDCJAC0001,70217,2004,45.2,17.6,4.6,21.0,19.2,14.2,17.0,32.0,37.2,105.6,58.4,117.2,489.2
IDCJAC0001,70217,2005,31.4,73.2,27.4,24.2,3.2,40.6,92.4,38.6,54.6,48.8,73.6,13.6,521.6
IDCJAC0001,70217,2006,66.0,16.8,7.8,20.8,22.4,55.6,45.0,27.8,34.6,4.0,46.2,22.4,369.4
IDCJAC0001,70217,2007,16.2,88.6,35.2,21.8,22.2,110.8,23.6,16.4,8.4,11.8,100.6,43.8,499.4
IDCJAC0001,70217,2008,41.0,48.0,29.2,17.0,9.6,14.0,17.0,26.8,25.0,9.4,53.8,34.2,325.0
IDCJAC0001,70217,2009,24.2,15.6,13.4,62.0,8.4,null,null,null,38.0,56.2,7.0,35.6,null
IDCJAC0001,70217,2010,24.6,170.4,58.2,5.0,48.0,13.0,15.6,41.4,8.6,60.4,102.4,79.8,627.4
IDCJAC0001,70217,2011,90.2,154.6,74.0,6.4,30.2,15.8,26.8,32.2,31.0,48.8,98.2,47.2,655.4
IDCJAC0001,70217,2012,84.8,211.4,181.4,52.2,14.6,69.4,17.2,17.2,36.2,73.8,43.0,11.2,812.4
IDCJAC0001,70217,2013,88.6,53.2,25.0,25.4,2.6,73.6,18.4,23.8,62.6,51.8,92.0,25.8,542.8
IDCJAC0001,70217,2014,7.2,27.2,100.2,113.6,21.2,64.2,6.0,38.8,33.8,54.2,31.2,161.0,658.6
IDCJAC0001,70217,2015,141.6,46.0,9.4,137.0,11.6,48.4,42.2,82.4,24.6,10.4,73.0,21.2,647.8
IDCJAC0001,70217,2016,132.0,14.6,75.0,11.8,9.6,201.8,47.6,15.4,100.2,22.2,31.8,45.4,707.4
IDCJAC0001,70217,2017,13.2,19.8,76.8,19.0,65.4,6.2,11.4,45.0,14.6,51.8,118.4,63.6,505.2
IDCJAC0001,70217,2018,70.8,42.0,11.2,15.4,null,30.6,10.8,10.4,14.2,34.6,58.6,60.4,null
IDCJAC0001,70217,2019,35.6,32.8,81.0,11.2,null,null,null,null,null,null,null,null,null
