Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,70217,1982,12,50.8,Y
IDCJAC0001,70217,1983,01,15.2,Y
IDCJAC0001,70217,1983,02,39.0,Y
IDCJAC0001,70217,1983,03,112.6,Y
IDCJAC0001,70217,1983,04,52.4,Y
IDCJAC0001,70217,1983,05,93.6,Y
IDCJAC0001,70217,1983,06,23.0,Y
IDCJAC0001,70217,1983,07,17.1,Y
IDCJAC0001,70217,1983,08,35.6,Y
IDCJAC0001,70217,1983,09,44.2,Y
IDCJAC0001,70217,1983,10,121.8,Y
IDCJAC0001,70217,1983,11,44.2,Y
IDCJAC0001,70217,1983,12,66.3,Y
IDCJAC0001,70217,1984,01,105.5,Y
IDCJAC0001,70217,1984,02,65.8,Y
IDCJAC0001,70217,1984,03,34.2,Y
IDCJAC0001,70217,1984,04,91.3,Y
IDCJAC0001,70217,1984,05,8.0,Y
IDCJAC0001,70217,1984,06,36.8,Y
IDCJAC0001,70217,1984,07,90.4,Y
IDCJAC0001,70217,1984,08,25.0,Y
IDCJAC0001,70217,1984,09,109.5,Y
IDCJAC0001,70217,1984,10,21.2,Y
IDCJAC0001,70217,1984,11,13.9,Y
IDCJAC0001,70217,1984,12,28.2,Y
IDCJAC0001,70217,1985,01,3.0,Y
IDCJAC0001,70217,1985,02,20.4,Y
IDCJAC0001,70217,1985,03,78.4,Y
IDCJAC0001,70217,1985,04,44.6,Y
IDCJAC0001,70217,1985,05,20.2,Y
IDCJAC0001,70217,1985,06,20.8,Y
IDCJAC0001,70217,1985,07,1.8,Y
IDCJAC0001,70217,1985,08,38.7,Y
IDCJAC0001,70217,1985,09,48.2,Y
IDCJAC0001,70217,1985,10,88.2,Y
IDCJAC0001,70217,1985,11,113.2,Y
IDCJAC0001,70217,1985,12,60.6,Y
IDCJAC0001,70217,1986,01,30.6,Y
IDCJAC0001,70217,1986,02,2.8,Y
IDCJAC0001,70217,1986,03,20.5,Y
IDCJAC0001,70217,1986,04,28.3,Y
IDCJAC0001,70217,1986,05,18.2,Y
IDCJAC0001,70217,1986,06,1.2,Y
IDCJAC0001,70217,1986,07,42.5,Y
IDCJAC0001,70217,1986,08,29.4,Y
IDCJAC0001,70217,1986,09,34.9,Y
IDCJAC0001,70217,1986,10,40.1,Y
IDCJAC0001,70217,1986,11,97.4,Y
IDCJAC0001,70217,1986,12,37.5,Y
IDCJAC0001,70217,1987,01,27.8,Y
IDCJAC0001,70217,1987,02,39.5,Y
IDCJAC0001,70217,1987,03,30.2,Y
IDCJAC0001,70217,1987,04,11.0,Y
IDCJAC0001,70217,1987,05,35.2,Y
IDCJAC0001,70217,1987,06,17.5,Y
IDCJAC0001,70217,1987,07,43.7,Y
IDCJAC0001,70217,1987,08,29.0,Y
IDCJAC0001,70217,1987,09,1.5,Y
IDCJAC0001,70217,1987,10,26.2,Y
IDCJAC0001,70217,1987,11,71.2,Y
IDCJAC0001,70217,1987,12,101.6,Y
IDCJAC0001,70217,1988,01,23.2,Y
IDCJAC0001,70217,1988,02,22.0,Y
IDCJAC0001,70217,1988,03,55.1,Y
IDCJAC0001,70217,1988,04,132.4,Y
IDCJAC0001,70217,1988,05,66.2,Y
IDCJAC0001,70217,1988,06,44.8,Y
IDCJAC0001,70217,1988,07,42.5,Y
IDCJAC0001,70217,1988,08,26.6,Y
IDCJAC0001,70217,1988,09,77.7,Y
IDCJAC0001,70217,1988,10,16.1,Y
IDCJAC0001,70217,1988,11,166.5,Y
IDCJAC0001,70217,1988,12,89.4,Y
IDCJAC0001,70217,1989,01,62.0,Y
IDCJAC0001,70217,1989,02,11.1,Y
IDCJAC0001,70217,1989,03,66.1,Y
IDCJAC0001,70217,1989,04,132.7,Y
IDCJAC0001,70217,1989,05,30.6,Y
IDCJAC0001,70217,1989,06,76.4,Y
IDCJAC0001,70217,1989,07,58.0,Y
IDCJAC0001,70217,1989,08,20.8,Y
IDCJAC0001,70217,1989,09,16.6,Y
IDCJAC0001,70217,1989,10,34.6,Y
IDCJAC0001,70217,1989,11,86.2,Y
IDCJAC0001,70217,1989,12,36.6,Y
IDCJAC0001,70217,1990,01,75.5,Y
IDCJAC0001,70217,1994,06,8.6,N
IDCJAC0001,70217,1994,07,3.8,N
IDCJAC0001,70217,1994,08,1.0,N
IDCJAC0001,70217,1994,09,8.6,N
IDCJAC0001,70217,1994,10,57.6,N
IDCJAC0001,70217,1994,11,55.4,N
IDCJAC0001,70217,1994,12,45.0,N
IDCJAC0001,70217,1995,01,116.6,N
IDCJAC0001,70217,1995,02,22.2,N
IDCJAC0001,70217,1995,03,18.6,N
IDCJAC0001,70217,1995,04,13.4,N
IDCJAC0001,70217,1995,05,62.2,N
IDCJAC0001,70217,1995,06,10.0,N
IDCJAC0001,70217,1995,07,25.6,N
IDCJAC0001,70217,1995,08,4.2,N
IDCJAC0001,70217,1995,09,47.6,N
IDCJAC0001,70217,1995,10,130.8,N
IDCJAC0001,70217,1995,11,41.8,N
IDCJAC0001,70217,1995,12,66.8,N
IDCJAC0001,70217,1996,01,70.8,N
IDCJAC0001,70217,1996,02,8.0,N
IDCJAC0001,70217,1996,03,38.0,N
IDCJAC0001,70217,1996,04,18.0,N
IDCJAC0001,70217,1996,05,31.0,N
IDCJAC0001,70217,1996,06,9.0,N
IDCJAC0001,70217,1996,07,14.0,N
IDCJAC0001,70217,1996,08,20.4,N
IDCJAC0001,70217,1996,09,34.0,N
IDCJAC0001,70217,1996,10,29.8,N
IDCJAC0001,70217,1996,11,89.4,N
IDCJAC0001,70217,1996,12,37.2,N
IDCJAC0001,70217,1997,01,45.4,N
IDCJAC0001,70217,1997,02,28.2,N
IDCJAC0001,70217,1997,03,70.6,N
IDCJAC0001,70217,1997,04,1.4,N
IDCJAC0001,70217,1997,05,40.2,N
IDCJAC0001,70217,1997,06,97.4,N
IDCJAC0001,70217,1997,07,8.4,N
IDCJAC0001,70217,1997,08,6.0,N
IDCJAC0001,70217,1997,09,34.8,N
IDCJAC0001,70217,1997,10,29.8,N
IDCJAC0001,70217,1997,11,27.8,N
IDCJAC0001,70217,1997,12,51.0,N
IDCJAC0001,70217,1998,01,78.6,N
IDCJAC0001,70217,1998,02,7.8,N
IDCJAC0001,70217,1998,03,1.8,N
IDCJAC0001,70217,1998,04,16.0,N
IDCJAC0001,70217,1998,05,27.4,N
IDCJAC0001,70217,1998,06,89.4,N
IDCJAC0001,70217,1998,07,21.4,N
IDCJAC0001,70217,1998,08,92.8,N
IDCJAC0001,70217,1998,09,28.8,N
IDCJAC0001,70217,1998,10,34.2,N
IDCJAC0001,70217,1998,11,87.6,N
IDCJAC0001,70217,1998,12,53.0,N
IDCJAC0001,70217,1999,01,98.4,N
IDCJAC0001,70217,1999,02,14.4,N
IDCJAC0001,70217,1999,03,41.0,N
IDCJAC0001,70217,1999,04,33.4,N
IDCJAC0001,70217,1999,05,6.8,N
IDCJAC0001,70217,1999,06,21.2,N
IDCJAC0001,70217,1999,07,23.4,N
IDCJAC0001,70217,1999,08,17.2,N
IDCJAC0001,70217,1999,09,31.6,N
IDCJAC0001,70217,1999,10,47.4,N
IDCJAC0001,70217,1999,11,24.0,N
IDCJAC0001,70217,1999,12,110.8,N
IDCJAC0001,70217,2000,01,25.4,N
IDCJAC0001,70217,2000,02,15.0,N
IDCJAC0001,70217,2000,03,63.4,N
IDCJAC0001,70217,2000,04,36.6,N
IDCJAC0001,70217,2000,05,19.2,N
IDCJAC0001,70217,2000,06,28.6,N
IDCJAC0001,70217,2000,07,12.4,N
