Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,90182,2005,null,11.8,11.4,26.2,18.4,88.2,38.0,100.4,54.4,93.6,13.8,34.4,null
IDCJAC0001,90182,2006,32.4,52.8,18.8,62.4,39.2,12.0,52.4,26.2,61.0,11.8,12.8,8.0,389.8
IDCJAC0001,90182,2007,143.4,3.0,24.2,36.8,131.6,47.8,79.0,60.4,69.4,34.6,106.6,36.2,773.0
IDCJAC0001,90182,2008,17.8,21.2,25.8,32.6,42.0,32.8,70.6,73.8,71.0,11.8,25.2,116.2,540.8
IDCJAC0001,90182,2009,5.6,0.0,36.4,47.8,36.8,45.8,125.2,98.0,74.4,46.6,48.0,40.8,605.4
IDCJAC0001,90182,2010,12.0,57.6,23.2,64.0,49.2,62.8,56.4,132.8,65.6,55.4,49.8,128.2,757.0
IDCJAC0001,90182,2011,141.6,147.0,114.6,45.0,69.6,88.4,90.6,86.6,57.6,45.2,39.4,30.0,955.6
IDCJAC0001,90182,2012,14.2,9.4,60.4,28.4,52.6,82.2,98.4,86.2,69.0,38.2,29.2,18.4,586.6
IDCJAC0001,90182,2013,0.6,11.2,14.0,23.0,53.2,71.6,108.8,143.6,66.2,100.8,21.2,17.6,631.8
IDCJAC0001,90182,2014,9.0,17.0,29.4,56.8,81.8,121.6,78.6,45.6,29.2,24.4,16.0,21.2,530.6
IDCJAC0001,90182,2015,3.4,8.4,27.6,47.4,102.2,65.2,79.4,40.8,41.8,5.2,25.0,15.8,462.2
IDCJAC0001,90182,2016,26.6,32.8,36.0,35.4,114.0,89.8,131.6,80.2,123.0,87.6,44.0,42.6,843.6
IDCJAC0001,90182,2017,51.8,25.8,27.8,96.2,68.4,15.0,82.2,108.8,105.8,42.2,49.8,25.0,698.8
IDCJAC0001,90182,2018,6.6,12.0,18.0,32.4,81.0,61.8,91.8,96.2,33.8,29.2,24.2,30.2,517.2
IDCJAC0001,90182,2019,0.0,7.0,16.4,25.2,null,null,null,null,null,null,null,null,null
