Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,86373,1994,06,2.0,N
IDCJAC0001,86373,1994,07,41.2,N
IDCJAC0001,86373,1994,08,90.2,N
IDCJAC0001,86373,1994,09,81.6,N
IDCJAC0001,86373,1994,10,60.0,N
IDCJAC0001,86373,1994,11,122.2,N
IDCJAC0001,86373,1994,12,19.2,N
IDCJAC0001,86373,1995,01,89.6,N
IDCJAC0001,86373,1995,02,19.4,N
IDCJAC0001,86373,1995,03,81.4,N
IDCJAC0001,86373,1995,04,119.8,N
IDCJAC0001,86373,1995,05,104.8,N
IDCJAC0001,86373,1995,06,93.0,N
IDCJAC0001,86373,1995,07,93.8,N
IDCJAC0001,86373,1995,08,44.4,N
IDCJAC0001,86373,1995,09,54.6,N
IDCJAC0001,86373,1995,10,78.0,N
IDCJAC0001,86373,1995,11,49.2,N
IDCJAC0001,86373,1995,12,48.0,N
IDCJAC0001,86373,1996,01,33.0,N
IDCJAC0001,86373,1996,02,76.8,N
IDCJAC0001,86373,1996,03,19.8,N
IDCJAC0001,86373,1996,04,66.4,N
IDCJAC0001,86373,1996,05,25.2,N
IDCJAC0001,86373,1996,06,92.2,N
IDCJAC0001,86373,1996,07,137.2,N
IDCJAC0001,86373,1996,08,82.4,N
IDCJAC0001,86373,1996,09,129.0,N
IDCJAC0001,86373,1996,10,51.6,N
IDCJAC0001,86373,1996,11,34.0,N
IDCJAC0001,86373,1996,12,21.8,N
IDCJAC0001,86373,1997,01,36.6,N
IDCJAC0001,86373,1997,02,6.0,N
IDCJAC0001,86373,1997,03,34.6,N
IDCJAC0001,86373,1997,04,24.6,N
IDCJAC0001,86373,1997,05,98.6,N
IDCJAC0001,86373,1997,06,45.6,N
IDCJAC0001,86373,1997,07,44.6,N
IDCJAC0001,86373,1997,08,76.4,N
IDCJAC0001,86373,1997,09,57.6,N
IDCJAC0001,86373,1997,10,21.1,N
IDCJAC0001,86373,1997,11,74.4,N
IDCJAC0001,86373,1997,12,6.4,N
IDCJAC0001,86373,1998,01,47.4,N
IDCJAC0001,86373,1998,02,66.0,N
IDCJAC0001,86373,1998,03,18.2,N
IDCJAC0001,86373,1998,04,69.8,N
IDCJAC0001,86373,1998,05,53.4,N
IDCJAC0001,86373,1998,06,41.2,N
IDCJAC0001,86373,1998,07,53.0,N
IDCJAC0001,86373,1998,08,24.0,N
IDCJAC0001,86373,1998,09,46.8,N
IDCJAC0001,86373,1998,10,98.6,N
IDCJAC0001,86373,1998,11,64.8,N
IDCJAC0001,86373,1998,12,66.0,N
IDCJAC0001,86373,1999,01,26.2,N
IDCJAC0001,86373,1999,02,56.2,N
IDCJAC0001,86373,1999,03,41.4,N
IDCJAC0001,86373,1999,04,34.2,N
IDCJAC0001,86373,1999,05,62.8,N
IDCJAC0001,86373,1999,06,56.2,N
IDCJAC0001,86373,1999,07,47.4,N
IDCJAC0001,86373,1999,08,88.0,N
IDCJAC0001,86373,1999,09,47.8,N
IDCJAC0001,86373,1999,10,67.2,N
IDCJAC0001,86373,1999,11,43.4,N
IDCJAC0001,86373,1999,12,34.2,N
IDCJAC0001,86373,2000,01,59.4,N
IDCJAC0001,86373,2000,02,27.8,N
IDCJAC0001,86373,2000,03,9.2,N
IDCJAC0001,86373,2000,04,35.2,N
IDCJAC0001,86373,2000,05,109.4,N
IDCJAC0001,86373,2000,06,30.3,N
IDCJAC0001,86373,2000,07,50.2,N
IDCJAC0001,86373,2000,08,46.8,N
IDCJAC0001,86373,2000,09,93.0,N
IDCJAC0001,86373,2000,10,101.8,N
IDCJAC0001,86373,2000,11,31.0,N
IDCJAC0001,86373,2000,12,51.0,N
IDCJAC0001,86373,2001,01,14.6,N
IDCJAC0001,86373,2001,02,29.0,N
IDCJAC0001,86373,2001,03,46.8,N
IDCJAC0001,86373,2001,04,130.4,N
IDCJAC0001,86373,2001,05,33.6,N
IDCJAC0001,86373,2001,06,67.8,N
IDCJAC0001,86373,2001,07,23.4,N
IDCJAC0001,86373,2001,08,142.5,N
IDCJAC0001,86373,2001,09,35.4,N
IDCJAC0001,86373,2001,10,89.6,N
IDCJAC0001,86373,2001,11,104.8,N
IDCJAC0001,86373,2001,12,49.0,N
IDCJAC0001,86373,2002,01,46.8,N
IDCJAC0001,86373,2002,02,21.6,N
IDCJAC0001,86373,2002,03,10.6,N
IDCJAC0001,86373,2002,04,24.2,N
IDCJAC0001,86373,2002,05,96.4,N
IDCJAC0001,86373,2002,06,56.0,N
IDCJAC0001,86373,2002,07,47.4,N
IDCJAC0001,86373,2002,08,34.4,N
IDCJAC0001,86373,2002,09,75.2,N
