Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,86373,1994,null,null,null,null,null,2.0,41.2,90.2,81.6,60.0,122.2,19.2,null
IDCJAC0001,86373,1995,89.6,19.4,81.4,119.8,104.8,93.0,93.8,44.4,54.6,78.0,49.2,48.0,876.0
IDCJAC0001,86373,1996,33.0,76.8,19.8,66.4,25.2,92.2,137.2,82.4,129.0,51.6,34.0,21.8,769.4
IDCJAC0001,86373,1997,36.6,6.0,34.6,24.6,98.6,45.6,44.6,76.4,57.6,21.1,74.4,6.4,526.5
IDCJAC0001,86373,1998,47.4,66.0,18.2,69.8,53.4,41.2,53.0,24.0,46.8,98.6,64.8,66.0,649.2
IDCJAC0001,86373,1999,26.2,56.2,41.4,34.2,62.8,56.2,47.4,88.0,47.8,67.2,43.4,34.2,605.0
IDCJAC0001,86373,2000,59.4,27.8,9.2,35.2,109.4,30.3,50.2,46.8,93.0,101.8,31.0,51.0,645.1
IDCJAC0001,86373,2001,14.6,29.0,46.8,130.4,33.6,67.8,23.4,142.5,35.4,89.6,104.8,49.0,766.9
IDCJAC0001,86373,2002,46.8,21.6,10.6,24.2,96.4,56.0,47.4,34.4,75.2,52.6,27.2,28.4,520.8
IDCJAC0001,86373,2003,34.8,7.6,45.0,69.8,37.8,53.8,80.6,80.6,55.8,70.0,18.6,41.0,595.4
IDCJAC0001,86373,2004,22.6,31.4,37.0,62.6,73.2,117.0,71.8,75.2,105.6,56.0,105.2,21.4,779.0
IDCJAC0001,86373,2005,50.0,141.8,31.6,31.2,28.0,51.8,55.2,155.0,88.6,65.8,46.0,70.4,815.4
IDCJAC0001,86373,2006,47.6,42.0,19.8,93.0,98.8,14.2,33.6,28.6,37.0,14.6,21.0,29.0,479.2
IDCJAC0001,86373,2007,24.6,21.0,45.4,24.4,61.4,81.6,99.4,65.2,47.0,41.0,44.0,65.0,620.0
IDCJAC0001,86373,2008,7.4,29.8,25.2,55.2,67.0,44.2,93.0,108.0,37.2,18.2,52.0,79.2,616.4
IDCJAC0001,86373,2009,4.0,3.6,50.4,70.0,22.8,33.0,80.8,83.0,76.0,64.4,65.2,50.6,603.8
IDCJAC0001,86373,2010,26.6,29.0,62.4,69.8,70.6,97.6,55.2,107.0,73.8,103.8,78.2,74.6,848.6
IDCJAC0001,86373,2011,74.8,81.8,41.0,83.2,87.0,71.4,67.6,32.0,53.2,68.8,126.0,44.0,830.8
IDCJAC0001,86373,2012,51.0,84.4,65.2,56.8,177.6,98.0,63.8,95.6,77.2,37.8,39.2,49.8,896.4
IDCJAC0001,86373,2013,5.8,68.6,34.8,17.8,91.4,96.2,66.0,145.6,104.0,85.6,87.4,40.4,843.6
IDCJAC0001,86373,2014,26.2,5.8,32.8,63.6,37.0,126.6,117.0,43.4,58.8,45.6,72.0,52.8,681.6
IDCJAC0001,86373,2015,44.0,23.0,67.0,43.8,75.0,35.0,84.0,67.2,44.2,10.0,43.8,32.2,569.2
IDCJAC0001,86373,2016,43.6,14.0,35.2,37.0,108.6,76.4,101.4,47.0,62.6,84.8,37.0,34.2,681.8
IDCJAC0001,86373,2017,31.4,83.2,54.6,87.4,64.0,38.8,73.8,105.0,112.0,47.0,30.6,75.4,803.2
IDCJAC0001,86373,2018,44.8,5.6,41.2,32.6,83.0,48.8,67.4,82.2,48.2,30.8,81.4,82.4,648.4
IDCJAC0001,86373,2019,3.2,10.6,24.0,25.6,null,null,null,null,null,null,null,null,null
