Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,87113,1995,04,2.1,28,Y
IDCJAC0008,87113,1995,05,2.2,31,Y
IDCJAC0008,87113,1995,06,-2.9,23,Y
IDCJAC0008,87113,1995,07,-1.1,10,Y
IDCJAC0008,87113,1995,08,-1.1,14,Y
IDCJAC0008,87113,1995,09,0.6,03,Y
IDCJAC0008,87113,1995,10,0.1,09,Y
IDCJAC0008,87113,1995,11,5.0,12,Y
IDCJAC0008,87113,1995,12,4.8,02,Y
IDCJAC0008,87113,1996,01,7.5,21,Y
IDCJAC0008,87113,1996,02,6.8,14,Y
IDCJAC0008,87113,1996,03,5.4,20,Y
IDCJAC0008,87113,1996,04,2.9,23,Y
IDCJAC0008,87113,1996,05,0.5,18,Y
IDCJAC0008,87113,1996,06,-1.8,14,Y
IDCJAC0008,87113,1996,07,-0.7,13,Y
IDCJAC0008,87113,1996,08,0.2,15,Y
IDCJAC0008,87113,1996,09,1.3,27,Y
IDCJAC0008,87113,1996,10,2.6,20,Y
IDCJAC0008,87113,1996,11,4.0,16,Y
IDCJAC0008,87113,1996,12,4.9,08,Y
IDCJAC0008,87113,1997,01,8.3,08,Y
IDCJAC0008,87113,1997,02,10.0,26,Y
IDCJAC0008,87113,1997,03,6.7,30,Y
IDCJAC0008,87113,1997,04,2.6,19,Y
IDCJAC0008,87113,1997,05,2.0,31,Y
IDCJAC0008,87113,1997,06,-0.5,20,Y
IDCJAC0008,87113,1997,07,-2.2,30,Y
IDCJAC0008,87113,1997,08,-4.4,05,Y
IDCJAC0008,87113,1997,09,0.4,29,Y
IDCJAC0008,87113,1997,10,1.4,01,Y
IDCJAC0008,87113,1997,11,4.8,17,Y
IDCJAC0008,87113,1997,12,7.7,25,Y
IDCJAC0008,87113,1998,01,9.2,04,Y
IDCJAC0008,87113,1998,02,8.3,17,Y
IDCJAC0008,87113,1998,03,7.4,25,Y
IDCJAC0008,87113,1998,04,4.5,19,Y
IDCJAC0008,87113,1998,05,0.6,22,Y
