Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,68072,2000,null,null,null,null,null,null,null,null,null,null,null,55.4,null
IDCJAC0001,68072,2001,74.8,112.2,70.8,40.2,26.2,22.4,98.2,80.0,33.0,45.8,56.8,13.4,673.8
IDCJAC0001,68072,2002,104.6,244.8,67.0,40.0,31.2,29.4,3.2,10.0,10.6,7.4,2.2,58.8,609.2
IDCJAC0001,68072,2003,46.2,121.2,77.4,93.4,229.6,53.6,30.0,32.6,11.8,87.0,129.6,49.8,962.2
IDCJAC0001,68072,2004,42.4,78.6,65.2,92.4,17.2,11.2,45.4,19.6,57.4,205.8,81.0,102.6,818.8
IDCJAC0001,68072,2005,86.2,105.2,69.4,22.2,54.0,88.2,163.2,4.4,57.2,52.2,94.4,12.8,809.4
IDCJAC0001,68072,2006,38.4,10.0,37.2,8.2,38.8,154.2,80.8,37.6,56.2,2.8,26.0,97.2,587.4
IDCJAC0001,68072,2007,13.6,287.4,90.4,47.8,17.6,323.0,53.8,47.0,26.4,12.0,115.2,77.8,1112.0
IDCJAC0001,68072,2008,67.2,251.0,42.0,44.2,8.2,83.6,48.8,59.6,51.8,94.2,60.8,79.0,890.4
IDCJAC0001,68072,2009,28.0,75.4,33.4,94.0,26.8,22.0,18.2,10.4,28.8,126.8,29.4,105.4,598.6
IDCJAC0001,68072,2010,55.8,179.8,74.6,35.4,90.2,90.6,62.8,30.0,31.4,73.0,151.0,156.6,1031.2
IDCJAC0001,68072,2011,82.2,65.2,166.4,67.2,52.2,79.0,142.4,51.6,55.0,89.2,80.6,83.2,1014.2
IDCJAC0001,68072,2012,52.6,180.4,319.8,89.0,18.2,104.8,32.8,8.4,18.6,50.6,43.0,26.6,944.8
IDCJAC0001,68072,2013,131.2,169.8,48.6,117.2,69.6,337.6,47.0,7.6,98.0,11.2,129.6,62.8,1230.2
IDCJAC0001,68072,2014,34.8,null,270.4,39.2,17.0,74.8,3.4,259.4,55.0,105.6,28.2,249.0,null
IDCJAC0001,68072,2015,129.4,27.6,79.8,233.6,118.8,56.0,76.4,431.6,46.8,36.2,55.4,47.2,1338.8
IDCJAC0001,68072,2016,null,80.0,64.8,23.0,24.6,411.8,128.6,49.2,75.4,33.2,29.8,59.8,null
IDCJAC0001,68072,2017,17.0,141.6,377.4,39.0,27.0,77.0,4.2,46.4,0.2,null,79.4,41.6,null
IDCJAC0001,68072,2018,69.2,124.2,52.2,37.4,21.8,47.6,6.8,24.0,27.2,77.2,175.0,88.6,751.2
IDCJAC0001,68072,2019,65.2,44.0,120.8,32.4,null,null,null,null,null,null,null,null,null
