Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,68072,2000,12,55.4,N
IDCJAC0001,68072,2001,01,74.8,N
IDCJAC0001,68072,2001,02,112.2,N
IDCJAC0001,68072,2001,03,70.8,N
IDCJAC0001,68072,2001,04,40.2,N
IDCJAC0001,68072,2001,05,26.2,N
IDCJAC0001,68072,2001,06,22.4,N
IDCJAC0001,68072,2001,07,98.2,N
IDCJAC0001,68072,2001,08,80.0,N
IDCJAC0001,68072,2001,09,33.0,N
IDCJAC0001,68072,2001,10,45.8,N
IDCJAC0001,68072,2001,11,56.8,N
IDCJAC0001,68072,2001,12,13.4,N
IDCJAC0001,68072,2002,01,104.6,N
IDCJAC0001,68072,2002,02,244.8,N
IDCJAC0001,68072,2002,03,67.0,N
IDCJAC0001,68072,2002,04,40.0,N
IDCJAC0001,68072,2002,05,31.2,N
IDCJAC0001,68072,2002,06,29.4,N
IDCJAC0001,68072,2002,07,3.2,N
IDCJAC0001,68072,2002,08,10.0,N
IDCJAC0001,68072,2002,09,10.6,N
IDCJAC0001,68072,2002,10,7.4,N
IDCJAC0001,68072,2002,11,2.2,N
IDCJAC0001,68072,2002,12,58.8,N
IDCJAC0001,68072,2003,01,46.2,N
IDCJAC0001,68072,2003,02,121.2,N
IDCJAC0001,68072,2003,03,77.4,N
IDCJAC0001,68072,2003,04,93.4,N
IDCJAC0001,68072,2003,05,229.6,N
IDCJAC0001,68072,2003,06,53.6,N
IDCJAC0001,68072,2003,07,30.0,N
IDCJAC0001,68072,2003,08,32.6,N
IDCJAC0001,68072,2003,09,11.8,N
IDCJAC0001,68072,2003,10,87.0,N
IDCJAC0001,68072,2003,11,129.6,N
IDCJAC0001,68072,2003,12,49.8,N
IDCJAC0001,68072,2004,01,42.4,N
IDCJAC0001,68072,2004,02,78.6,N
IDCJAC0001,68072,2004,03,65.2,N
IDCJAC0001,68072,2004,04,92.4,N
IDCJAC0001,68072,2004,05,17.2,N
IDCJAC0001,68072,2004,06,11.2,N
IDCJAC0001,68072,2004,07,45.4,N
IDCJAC0001,68072,2004,08,19.6,N
IDCJAC0001,68072,2004,09,57.4,N
IDCJAC0001,68072,2004,10,205.8,N
IDCJAC0001,68072,2004,11,81.0,N
IDCJAC0001,68072,2004,12,102.6,N
IDCJAC0001,68072,2005,01,86.2,N
IDCJAC0001,68072,2005,02,105.2,N
IDCJAC0001,68072,2005,03,69.4,N
IDCJAC0001,68072,2005,04,22.2,N
IDCJAC0001,68072,2005,05,54.0,N
IDCJAC0001,68072,2005,06,88.2,N
IDCJAC0001,68072,2005,07,163.2,N
IDCJAC0001,68072,2005,08,4.4,N
IDCJAC0001,68072,2005,09,57.2,N
IDCJAC0001,68072,2005,10,52.2,N
IDCJAC0001,68072,2005,11,94.4,N
IDCJAC0001,68072,2005,12,12.8,N
IDCJAC0001,68072,2006,01,38.4,N
IDCJAC0001,68072,2006,02,10.0,N
IDCJAC0001,68072,2006,03,37.2,N
IDCJAC0001,68072,2006,04,8.2,N
IDCJAC0001,68072,2006,05,38.8,N
IDCJAC0001,68072,2006,06,154.2,N
IDCJAC0001,68072,2006,07,80.8,N
IDCJAC0001,68072,2006,08,37.6,N
IDCJAC0001,68072,2006,09,56.2,N
IDCJAC0001,68072,2006,10,2.8,N
IDCJAC0001,68072,2006,11,26.0,N
IDCJAC0001,68072,2006,12,97.2,N
IDCJAC0001,68072,2007,01,13.6,N
IDCJAC0001,68072,2007,02,287.4,N
IDCJAC0001,68072,2007,03,90.4,N
IDCJAC0001,68072,2007,04,47.8,N
IDCJAC0001,68072,2007,05,17.6,N
IDCJAC0001,68072,2007,06,323.0,N
IDCJAC0001,68072,2007,07,53.8,N
IDCJAC0001,68072,2007,08,47.0,N
IDCJAC0001,68072,2007,09,26.4,N
IDCJAC0001,68072,2007,10,12.0,N
IDCJAC0001,68072,2007,11,115.2,N
IDCJAC0001,68072,2007,12,77.8,N
IDCJAC0001,68072,2008,01,67.2,N
IDCJAC0001,68072,2008,02,251.0,N
IDCJAC0001,68072,2008,03,42.0,N
IDCJAC0001,68072,2008,04,44.2,N
IDCJAC0001,68072,2008,05,8.2,N
IDCJAC0001,68072,2008,06,83.6,N
IDCJAC0001,68072,2008,07,48.8,N
IDCJAC0001,68072,2008,08,59.6,N
IDCJAC0001,68072,2008,09,51.8,N
IDCJAC0001,68072,2008,10,94.2,N
IDCJAC0001,68072,2008,11,60.8,N
IDCJAC0001,68072,2008,12,79.0,N
IDCJAC0001,68072,2009,01,28.0,N
IDCJAC0001,68072,2009,02,75.4,N
IDCJAC0001,68072,2009,03,33.4,N
IDCJAC0001,68072,2009,04,94.0,N
IDCJAC0001,68072,2009,05,26.8,N
IDCJAC0001,68072,2009,06,22.0,N
IDCJAC0001,68072,2009,07,18.2,N
IDCJAC0001,68072,2009,08,10.4,N
IDCJAC0001,68072,2009,09,28.8,N
IDCJAC0001,68072,2009,10,126.8,N
IDCJAC0001,68072,2009,11,29.4,N
IDCJAC0001,68072,2009,12,105.4,N
IDCJAC0001,68072,2010,01,55.8,N
IDCJAC0001,68072,2010,02,179.8,N
IDCJAC0001,68072,2010,03,74.6,N
IDCJAC0001,68072,2010,04,35.4,N
IDCJAC0001,68072,2010,05,90.2,N
IDCJAC0001,68072,2010,06,90.6,N
IDCJAC0001,68072,2010,07,62.8,N
IDCJAC0001,68072,2010,08,30.0,N
IDCJAC0001,68072,2010,09,31.4,N
IDCJAC0001,68072,2010,10,73.0,N
IDCJAC0001,68072,2010,11,151.0,N
IDCJAC0001,68072,2010,12,156.6,N
IDCJAC0001,68072,2011,01,82.2,N
IDCJAC0001,68072,2011,02,65.2,N
IDCJAC0001,68072,2011,03,166.4,N
IDCJAC0001,68072,2011,04,67.2,N
IDCJAC0001,68072,2011,05,52.2,N
IDCJAC0001,68072,2011,06,79.0,N
IDCJAC0001,68072,2011,07,142.4,N
IDCJAC0001,68072,2011,08,51.6,N
IDCJAC0001,68072,2011,09,55.0,N
IDCJAC0001,68072,2011,10,89.2,N
IDCJAC0001,68072,2011,11,80.6,N
IDCJAC0001,68072,2011,12,83.2,N
IDCJAC0001,68072,2012,01,52.6,N
IDCJAC0001,68072,2012,02,180.4,N
IDCJAC0001,68072,2012,03,319.8,N
IDCJAC0001,68072,2012,04,89.0,N
IDCJAC0001,68072,2012,05,18.2,N
IDCJAC0001,68072,2012,06,104.8,N
IDCJAC0001,68072,2012,07,32.8,N
IDCJAC0001,68072,2012,08,8.4,N
IDCJAC0001,68072,2012,09,18.6,N
IDCJAC0001,68072,2012,10,50.6,N
IDCJAC0001,68072,2012,11,43.0,N
IDCJAC0001,68072,2012,12,26.6,N
IDCJAC0001,68072,2013,01,131.2,N
IDCJAC0001,68072,2013,02,169.8,N
IDCJAC0001,68072,2013,03,48.6,N
IDCJAC0001,68072,2013,04,117.2,N
IDCJAC0001,68072,2013,05,69.6,N
IDCJAC0001,68072,2013,06,337.6,N
IDCJAC0001,68072,2013,07,47.0,N
IDCJAC0001,68072,2013,08,7.6,N
IDCJAC0001,68072,2013,09,98.0,N
IDCJAC0001,68072,2013,10,11.2,N
IDCJAC0001,68072,2013,11,129.6,N
IDCJAC0001,68072,2013,12,62.8,N
IDCJAC0001,68072,2014,01,34.8,N
IDCJAC0001,68072,2014,03,270.4,N
IDCJAC0001,68072,2014,04,39.2,N
IDCJAC0001,68072,2014,05,17.0,N
IDCJAC0001,68072,2014,06,74.8,N
IDCJAC0001,68072,2014,07,3.4,N
IDCJAC0001,68072,2014,08,259.4,N
IDCJAC0001,68072,2014,09,55.0,N
IDCJAC0001,68072,2014,10,105.6,N
IDCJAC0001,68072,2014,11,28.2,N
IDCJAC0001,68072,2014,12,249.0,N
IDCJAC0001,68072,2015,01,129.4,N
IDCJAC0001,68072,2015,02,27.6,N
IDCJAC0001,68072,2015,03,79.8,N
IDCJAC0001,68072,2015,04,233.6,N
IDCJAC0001,68072,2015,05,118.8,N
IDCJAC0001,68072,2015,06,56.0,N
IDCJAC0001,68072,2015,07,76.4,N
IDCJAC0001,68072,2015,08,431.6,N
IDCJAC0001,68072,2015,09,46.8,N
IDCJAC0001,68072,2015,10,36.2,N
IDCJAC0001,68072,2015,11,55.4,N
IDCJAC0001,68072,2015,12,47.2,N
IDCJAC0001,68072,2016,02,80.0,N
IDCJAC0001,68072,2016,03,64.8,N
IDCJAC0001,68072,2016,04,23.0,N
IDCJAC0001,68072,2016,05,24.6,N
IDCJAC0001,68072,2016,06,411.8,N
IDCJAC0001,68072,2016,07,128.6,N
IDCJAC0001,68072,2016,08,49.2,N
IDCJAC0001,68072,2016,09,75.4,N
IDCJAC0001,68072,2016,10,33.2,N
IDCJAC0001,68072,2016,11,29.8,N
IDCJAC0001,68072,2016,12,59.8,N
IDCJAC0001,68072,2017,01,17.0,N
IDCJAC0001,68072,2017,02,141.6,N
IDCJAC0001,68072,2017,03,377.4,N
IDCJAC0001,68072,2017,04,39.0,N
IDCJAC0001,68072,2017,05,27.0,N
IDCJAC0001,68072,2017,06,77.0,N
IDCJAC0001,68072,2017,07,4.2,N
IDCJAC0001,68072,2017,08,46.4,N
