Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,23842,1991,12,4.7,11,Y
IDCJAC0008,23842,1992,01,5.0,17,Y
IDCJAC0008,23842,1992,02,6.0,26,Y
IDCJAC0008,23842,1992,03,6.0,16,Y
IDCJAC0008,23842,1992,04,4.0,09,Y
IDCJAC0008,23842,1992,05,2.7,16,Y
IDCJAC0008,23842,1992,06,4.0,26,Y
IDCJAC0008,23842,1992,07,1.0,20,Y
IDCJAC0008,23842,1992,08,3.0,09,Y
IDCJAC0008,23842,1992,11,1.6,09,Y
IDCJAC0008,23842,1992,12,5.0,15,Y
IDCJAC0008,23842,1993,01,6.6,05,Y
IDCJAC0008,23842,1993,02,4.4,21,Y
IDCJAC0008,23842,1993,03,5.6,30,Y
IDCJAC0008,23842,1993,04,5.6,25,Y
IDCJAC0008,23842,1993,05,2.8,16,Y
IDCJAC0008,23842,1993,06,0.4,12,Y
IDCJAC0008,23842,1993,07,3.0,08,Y
IDCJAC0008,23842,1993,08,2.1,04,Y
IDCJAC0008,23842,1993,09,0.7,13,Y
IDCJAC0008,23842,1993,10,1.2,10,Y
IDCJAC0008,23842,1993,11,3.1,09,Y
IDCJAC0008,23842,1993,12,4.4,05,Y
IDCJAC0008,23842,1994,01,5.4,28,Y
IDCJAC0008,23842,1994,02,5.3,28,Y
IDCJAC0008,23842,1994,03,3.8,12,Y
IDCJAC0008,23842,1994,04,5.4,11,Y
IDCJAC0008,23842,1994,05,2.5,11,Y
IDCJAC0008,23842,1994,06,2.8,23,Y
IDCJAC0008,23842,1994,07,0.0,30,Y
IDCJAC0008,23842,1994,08,1.1,08,Y
IDCJAC0008,23842,1994,09,1.5,19,Y
IDCJAC0008,23842,1994,10,1.0,07,Y
IDCJAC0008,23842,1994,11,3.1,01,Y
IDCJAC0008,23842,1994,12,3.0,09,Y
IDCJAC0008,23842,1995,01,5.5,22,Y
IDCJAC0008,23842,1995,02,6.9,06,Y
IDCJAC0008,23842,1995,03,6.0,25,Y
IDCJAC0008,23842,1995,04,3.8,07,Y
IDCJAC0008,23842,1995,05,4.5,04,Y
IDCJAC0008,23842,1995,06,2.3,27,Y
IDCJAC0008,23842,1995,07,2.1,31,Y
IDCJAC0008,23842,1995,08,1.5,09,Y
IDCJAC0008,23842,1995,09,0.6,06,Y
IDCJAC0008,23842,1995,10,1.7,20,Y
IDCJAC0008,23842,1995,11,4.4,20,Y
IDCJAC0008,23842,1995,12,3.3,05,Y
IDCJAC0008,23842,1996,01,4.5,25,Y
IDCJAC0008,23842,1996,02,5.9,12,Y
IDCJAC0008,23842,1996,03,5.8,08,Y
IDCJAC0008,23842,1996,04,4.7,30,Y
IDCJAC0008,23842,1996,05,4.8,13,Y
IDCJAC0008,23842,1996,06,2.8,26,Y
IDCJAC0008,23842,1996,07,2.2,12,Y
IDCJAC0008,23842,1996,08,-0.5,18,Y
IDCJAC0008,23842,1996,09,0.8,12,Y
IDCJAC0008,23842,1996,10,3.3,20,Y
IDCJAC0008,23842,1996,11,4.2,05,Y
IDCJAC0008,23842,1996,12,6.2,07,Y
IDCJAC0008,23842,1997,01,7.6,24,Y
IDCJAC0008,23842,1997,02,8.5,25,Y
IDCJAC0008,23842,1997,03,6.9,05,Y
IDCJAC0008,23842,1997,04,4.6,08,Y
IDCJAC0008,23842,1997,05,3.5,10,Y
IDCJAC0008,23842,1997,06,2.4,25,Y
IDCJAC0008,23842,1997,07,1.7,09,Y
IDCJAC0008,23842,1997,08,0.7,24,Y
IDCJAC0008,23842,1997,09,4.2,12,Y
IDCJAC0008,23842,1997,10,4.8,04,Y
IDCJAC0008,23842,1997,11,5.2,17,Y
IDCJAC0008,23842,1997,12,6.1,10,Y
IDCJAC0008,23842,1998,01,7.1,04,Y
IDCJAC0008,23842,1998,02,6.9,28,Y
IDCJAC0008,23842,1998,03,7.5,07,Y
IDCJAC0008,23842,1998,04,5.0,09,Y
