Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,82169,2006,04,28.4,Y
IDCJAC0001,82169,2006,05,19.0,Y
IDCJAC0001,82169,2006,06,43.2,Y
IDCJAC0001,82169,2006,07,39.2,Y
IDCJAC0001,82169,2006,08,41.2,Y
IDCJAC0001,82169,2006,09,24.6,Y
IDCJAC0001,82169,2006,10,5.0,Y
IDCJAC0001,82169,2006,11,39.6,Y
IDCJAC0001,82169,2006,12,4.2,Y
IDCJAC0001,82169,2007,01,27.4,Y
IDCJAC0001,82169,2007,02,55.0,Y
IDCJAC0001,82169,2007,03,43.2,Y
IDCJAC0001,82169,2007,04,77.4,Y
IDCJAC0001,82169,2007,05,61.0,Y
IDCJAC0001,82169,2007,06,44.4,Y
IDCJAC0001,82169,2007,07,97.8,Y
IDCJAC0001,82169,2007,08,31.0,Y
IDCJAC0001,82169,2007,09,24.1,Y
IDCJAC0001,82169,2007,10,33.4,Y
IDCJAC0001,82169,2007,11,66.0,Y
IDCJAC0001,82169,2007,12,117.6,Y
IDCJAC0001,82169,2008,01,48.0,Y
IDCJAC0001,82169,2008,02,47.2,Y
IDCJAC0001,82169,2008,03,52.0,Y
IDCJAC0001,82169,2008,04,23.8,Y
IDCJAC0001,82169,2008,05,26.1,Y
IDCJAC0001,82169,2008,06,41.2,Y
IDCJAC0001,82169,2008,07,111.6,Y
IDCJAC0001,82169,2008,08,60.7,Y
IDCJAC0001,82169,2008,09,56.8,Y
IDCJAC0001,82169,2008,10,12.8,Y
IDCJAC0001,82169,2008,11,72.5,Y
IDCJAC0001,82169,2008,12,52.4,Y
IDCJAC0001,82169,2009,01,29.7,Y
IDCJAC0001,82169,2009,02,1.7,Y
IDCJAC0001,82169,2009,03,30.9,Y
IDCJAC0001,82169,2009,04,80.4,Y
IDCJAC0001,82169,2009,05,10.0,Y
IDCJAC0001,82169,2009,06,77.2,Y
IDCJAC0001,82169,2009,07,82.8,Y
IDCJAC0001,82169,2009,08,115.0,Y
IDCJAC0001,82169,2009,09,89.8,Y
IDCJAC0001,82169,2009,10,47.2,Y
IDCJAC0001,82169,2009,11,65.4,Y
IDCJAC0001,82169,2009,12,33.8,Y
IDCJAC0001,82169,2010,01,41.8,Y
IDCJAC0001,82169,2010,02,121.9,Y
IDCJAC0001,82169,2010,03,115.0,Y
IDCJAC0001,82169,2010,04,37.6,Y
IDCJAC0001,82169,2010,05,48.8,Y
IDCJAC0001,82169,2010,06,35.0,Y
IDCJAC0001,82169,2010,07,83.6,Y
IDCJAC0001,82169,2010,08,163.0,Y
IDCJAC0001,82169,2010,09,106.4,Y
IDCJAC0001,82169,2010,10,224.8,Y
IDCJAC0001,82169,2010,11,131.6,Y
IDCJAC0001,82169,2010,12,126.0,Y
IDCJAC0001,82169,2011,01,33.0,Y
IDCJAC0001,82169,2011,02,251.6,Y
IDCJAC0001,82169,2011,03,62.8,Y
IDCJAC0001,82169,2011,04,42.0,Y
IDCJAC0001,82169,2011,05,52.6,Y
IDCJAC0001,82169,2011,06,47.0,Y
IDCJAC0001,82169,2011,07,60.0,Y
IDCJAC0001,82169,2011,08,109.8,Y
IDCJAC0001,82169,2011,09,98.6,Y
IDCJAC0001,82169,2011,10,67.8,Y
IDCJAC0001,82169,2011,11,127.2,Y
IDCJAC0001,82169,2011,12,48.0,Y
IDCJAC0001,82169,2012,01,69.0,Y
IDCJAC0001,82169,2012,02,84.1,Y
IDCJAC0001,82169,2012,03,319.6,Y
IDCJAC0001,82169,2012,04,17.4,Y
IDCJAC0001,82169,2012,05,61.2,Y
IDCJAC0001,82169,2012,06,71.2,Y
IDCJAC0001,82169,2012,07,113.2,Y
IDCJAC0001,82169,2012,08,89.0,Y
IDCJAC0001,82169,2012,09,45.6,Y
IDCJAC0001,82169,2012,10,56.0,Y
IDCJAC0001,82169,2012,11,82.8,Y
IDCJAC0001,82169,2012,12,27.0,Y
IDCJAC0001,82169,2013,01,27.6,Y
IDCJAC0001,82169,2013,02,163.4,Y
IDCJAC0001,82169,2013,03,52.2,Y
IDCJAC0001,82169,2013,04,20.8,Y
IDCJAC0001,82169,2013,05,74.4,Y
IDCJAC0001,82169,2013,06,87.6,Y
IDCJAC0001,82169,2013,07,99.2,Y
IDCJAC0001,82169,2013,08,86.8,Y
IDCJAC0001,82169,2013,09,65.5,Y
IDCJAC0001,82169,2013,10,49.4,Y
IDCJAC0001,82169,2013,11,41.2,Y
IDCJAC0001,82169,2013,12,68.2,Y
IDCJAC0001,82169,2014,01,39.6,Y
IDCJAC0001,82169,2014,02,23.8,Y
IDCJAC0001,82169,2014,03,60.4,Y
IDCJAC0001,82169,2014,04,118.0,Y
IDCJAC0001,82169,2014,05,56.0,Y
IDCJAC0001,82169,2014,06,101.4,Y
IDCJAC0001,82169,2014,07,77.4,Y
IDCJAC0001,82169,2014,08,12.8,Y
IDCJAC0001,82169,2014,09,66.2,Y
IDCJAC0001,82169,2014,10,32.0,Y
IDCJAC0001,82169,2014,11,78.2,Y
IDCJAC0001,82169,2014,12,101.6,Y
IDCJAC0001,82169,2015,01,80.2,Y
IDCJAC0001,82169,2015,02,56.6,Y
IDCJAC0001,82169,2015,03,7.8,Y
IDCJAC0001,82169,2015,04,69.4,Y
IDCJAC0001,82169,2015,05,46.6,Y
IDCJAC0001,82169,2015,06,48.4,Y
IDCJAC0001,82169,2015,07,105.2,Y
IDCJAC0001,82169,2015,08,66.1,Y
IDCJAC0001,82169,2015,09,23.4,Y
