Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,66124,1965,null,null,null,null,null,null,null,13.9,66.0,186.9,14.5,31.0,null
IDCJAC0001,66124,1966,17.2,111.8,94.9,100.1,35.1,96.7,9.7,44.9,48.1,47.1,121.7,97.1,824.4
IDCJAC0001,66124,1967,148.7,212.4,226.0,22.7,21.8,197.0,12.0,171.4,49.0,66.0,55.2,12.9,1195.1
IDCJAC0001,66124,1968,173.2,12.2,153.9,19.2,94.3,4.6,33.3,31.5,4.6,0.6,18.4,111.8,657.6
IDCJAC0001,66124,1969,34.9,204.6,92.4,148.8,29.0,107.9,37.1,125.5,55.2,52.7,235.6,42.5,1166.2
IDCJAC0001,66124,1970,106.6,39.0,79.8,31.8,16.6,22.5,0.0,23.2,232.5,19.4,119.1,271.2,961.7
IDCJAC0001,66124,1971,88.3,140.8,66.8,43.0,70.3,17.0,16.2,33.4,64.0,1.0,64.6,143.0,748.4
IDCJAC0001,66124,1972,294.6,81.5,174.5,78.2,45.0,67.7,1.6,36.0,15.3,197.3,50.8,19.4,1061.9
IDCJAC0001,66124,1973,100.2,234.0,34.1,38.0,21.6,40.8,75.1,51.9,38.6,141.2,102.2,46.8,924.5
IDCJAC0001,66124,1974,120.5,82.0,187.4,166.6,150.8,117.4,4.6,57.8,28.6,55.2,63.8,6.2,1040.9
IDCJAC0001,66124,1975,29.6,133.8,150.8,73.4,8.6,181.6,146.4,16.2,25.8,91.4,35.4,10.2,903.2
IDCJAC0001,66124,1976,248.4,192.4,253.0,17.2,15.6,76.0,88.0,6.0,35.6,162.8,65.4,18.2,1178.6
IDCJAC0001,66124,1977,51.5,108.5,132.8,7.0,105.9,82.6,0.6,10.2,41.2,8.5,22.4,49.8,621.0
IDCJAC0001,66124,1978,312.5,13.0,311.2,90.8,98.0,294.3,8.8,17.4,64.6,66.0,136.8,65.6,1479.0
IDCJAC0001,66124,1979,54.6,21.2,69.8,24.4,88.0,105.6,9.6,9.4,19.8,31.0,68.6,11.2,513.2
IDCJAC0001,66124,1980,120.0,86.0,36.0,7.4,116.6,46.0,32.2,6.2,7.6,39.5,52.2,61.2,610.9
IDCJAC0001,66124,1981,77.6,195.0,21.6,157.0,105.7,24.8,33.6,7.2,4.0,154.1,132.0,79.1,991.7
IDCJAC0001,66124,1982,91.2,23.8,176.0,8.3,2.0,43.8,36.1,6.8,150.8,47.4,8.0,19.6,613.8
IDCJAC0001,66124,1983,29.2,56.3,270.5,76.7,114.1,62.4,31.2,24.6,74.5,154.4,28.1,88.7,1010.7
IDCJAC0001,66124,1984,182.7,113.8,121.1,85.0,69.1,68.8,157.6,14.1,34.3,37.0,201.2,76.9,1161.6
IDCJAC0001,66124,1985,6.8,42.1,44.9,230.8,119.5,99.2,45.4,17.9,45.2,151.0,93.9,80.7,977.4
IDCJAC0001,66124,1986,185.8,46.4,7.5,34.3,19.4,9.0,23.0,440.4,45.1,31.7,208.0,19.1,1069.7
IDCJAC0001,66124,1987,48.6,32.0,152.1,35.3,45.9,57.9,50.2,242.4,5.7,193.6,109.3,86.7,1059.7
IDCJAC0001,66124,1988,158.4,137.2,95.1,476.4,198.1,49.2,165.6,40.6,98.4,0.2,143.6,147.2,1710.0
IDCJAC0001,66124,1989,113.4,53.0,137.0,291.9,124.6,179.0,22.7,35.6,0.4,11.4,35.5,65.2,1069.7
IDCJAC0001,66124,1990,90.7,673.0,125.9,255.0,100.1,21.6,55.6,200.1,81.1,50.9,26.0,33.1,1713.1
IDCJAC0001,66124,1991,120.3,55.3,13.7,36.1,36.9,374.4,77.7,6.8,24.8,16.9,40.2,157.4,960.5
IDCJAC0001,66124,1992,70.9,394.7,73.9,84.2,35.8,63.8,8.5,12.5,29.2,57.7,138.4,152.9,1122.5
IDCJAC0001,66124,1993,68.8,55.0,88.1,43.6,12.6,29.8,56.9,36.9,61.0,40.8,81.8,33.1,608.4
IDCJAC0001,66124,1994,20.2,91.6,115.5,82.5,15.3,48.9,16.5,4.7,22.4,24.8,56.8,65.5,564.7
IDCJAC0001,66124,1995,112.5,45.4,207.9,23.2,147.4,47.4,1.2,0.0,193.4,33.4,101.5,95.0,1008.3
IDCJAC0001,66124,1996,160.4,59.5,37.8,58.0,135.9,46.2,69.8,113.3,77.4,28.0,82.6,48.1,917.0
IDCJAC0001,66124,1997,193.5,149.4,16.1,3.2,39.5,60.1,56.9,4.7,96.9,56.0,32.2,24.2,732.7
IDCJAC0001,66124,1998,92.5,39.7,17.6,199.4,228.5,82.8,69.1,263.6,35.8,31.7,69.7,55.5,1185.9
