Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,23083,1972,null,null,null,null,null,null,null,null,null,null,null,13.5,null
IDCJAC0001,23083,1973,19.6,69.1,20.6,36.2,46.8,77.4,56.6,60.3,55.4,44.6,22.9,37.6,547.1
IDCJAC0001,23083,1974,68.8,75.8,13.0,71.8,81.2,21.9,87.2,39.2,56.2,89.4,10.2,9.2,623.9
IDCJAC0001,23083,1975,24.0,2.6,61.0,14.6,78.8,8.6,72.2,40.0,48.2,74.0,14.6,7.6,446.2
IDCJAC0001,23083,1976,6.6,23.6,3.4,39.4,14.4,37.3,15.6,38.8,19.8,34.8,32.0,19.4,285.1
IDCJAC0001,23083,1977,53.4,8.2,25.2,18.8,44.8,38.2,23.0,14.6,50.8,31.0,34.8,19.6,362.4
IDCJAC0001,23083,1978,2.4,4.0,11.6,33.4,46.6,84.3,87.4,59.3,80.2,23.4,40.0,37.4,510.0
IDCJAC0001,23083,1979,51.2,19.6,5.2,38.0,43.6,11.6,43.4,103.2,83.2,72.8,38.2,29.0,539.0
IDCJAC0001,23083,1980,8.2,1.2,2.2,54.0,44.0,73.8,49.0,18.2,14.8,91.2,30.4,31.2,418.2
IDCJAC0001,23083,1981,39.4,2.6,53.2,6.2,58.0,88.2,64.8,71.4,27.8,20.2,26.2,6.8,464.8
IDCJAC0001,23083,1982,19.2,2.2,44.2,51.8,20.8,42.8,17.0,9.8,28.2,11.4,1.2,3.0,251.6
IDCJAC0001,23083,1983,5.2,1.4,139.6,79.0,53.8,24.0,68.8,71.0,63.0,36.6,14.0,13.0,569.4
IDCJAC0001,23083,1984,6.6,1.8,31.2,30.8,52.0,35.4,60.4,82.2,51.4,25.2,40.2,6.6,423.8
IDCJAC0001,23083,1985,1.8,0.0,67.8,45.2,28.4,43.6,34.8,78.4,54.0,62.4,12.6,33.3,462.3
IDCJAC0001,23083,1986,4.0,2.4,0.2,27.8,40.6,28.8,107.8,100.2,43.0,47.8,12.8,24.4,439.8
IDCJAC0001,23083,1987,35.6,24.6,19.6,19.4,74.6,54.8,59.8,30.8,16.6,42.4,5.4,33.8,417.4
IDCJAC0001,23083,1988,14.2,13.2,20.6,9.8,87.8,100.6,38.2,23.2,42.2,9.2,31.4,40.2,430.6
IDCJAC0001,23083,1989,0.4,2.0,4.6,27.0,70.6,54.6,67.0,61.4,43.4,27.8,32.2,13.6,404.6
IDCJAC0001,23083,1990,6.2,26.6,0.2,7.0,11.2,73.4,79.2,63.4,29.0,25.8,2.0,39.6,363.6
IDCJAC0001,23083,1991,9.4,0.0,4.6,29.4,8.6,96.0,53.6,53.4,47.4,7.0,38.4,3.0,350.8
IDCJAC0001,23083,1992,0.2,9.6,47.6,20.6,42.0,57.6,31.8,99.8,117.0,82.2,89.4,76.4,674.2
IDCJAC0001,23083,1993,37.6,13.0,6.6,1.8,31.4,39.4,32.2,35.2,53.8,60.4,19.0,69.0,399.4
IDCJAC0001,23083,1994,23.0,9.8,0.0,4.6,17.0,72.4,32.2,14.0,17.4,24.0,28.0,9.4,251.8
IDCJAC0001,23083,1995,14.6,17.6,13.4,49.8,38.4,53.0,109.4,11.4,31.4,24.0,4.6,5.8,373.4
IDCJAC0001,23083,1996,92.2,17.4,8.0,21.0,10.0,77.0,81.2,80.2,70.6,24.4,1.8,13.8,497.6
IDCJAC0001,23083,1997,26.4,37.8,4.8,1.8,48.4,20.0,13.8,65.2,64.8,80.2,31.2,28.4,422.8
IDCJAC0001,23083,1998,35.2,20.8,6.6,72.8,16.4,74.6,64.2,27.6,55.0,42.0,36.6,5.4,457.2
IDCJAC0001,23083,1999,8.4,8.0,68.6,5.4,73.2,43.8,53.2,21.4,66.0,60.2,32.8,null,null
IDCJAC0001,23083,2000,1.0,52.0,23.0,51.4,45.4,56.8,42.2,63.2,52.6,56.8,14.2,10.8,469.4
IDCJAC0001,23083,2001,6.0,10.4,36.2,19.4,71.8,81.6,32.8,54.6,93.6,54.8,29.2,0.0,490.4
IDCJAC0001,23083,2002,15.6,0.0,8.0,7.6,20.4,20.0,54.4,21.8,32.8,13.2,27.2,11.2,232.2
IDCJAC0001,23083,2003,10.8,39.2,7.8,17.6,44.8,68.8,37.6,61.6,31.8,39.8,3.2,15.6,378.6
IDCJAC0001,23083,2004,12.6,8.0,20.4,11.2,35.6,87.4,65.4,83.2,48.2,8.6,44.8,24.6,450.0
IDCJAC0001,23083,2005,45.0,7.6,9.2,9.0,2.4,115.6,34.0,58.4,46.0,78.4,47.6,17.2,470.4
IDCJAC0001,23083,2006,22.6,46.4,18.0,32.8,42.4,10.4,23.0,9.2,23.0,0.0,23.4,23.8,275.0
IDCJAC0001,23083,2007,36.2,0.0,34.8,101.8,57.4,32.6,46.2,14.4,26.0,27.8,23.8,30.0,431.0
IDCJAC0001,23083,2008,3.0,0.6,17.6,41.0,54.6,23.2,48.6,58.4,21.6,4.2,12.2,48.2,333.2
IDCJAC0001,23083,2009,0.2,0.0,10.6,57.4,35.2,55.0,88.0,29.0,55.2,16.2,25.4,20.6,392.8
IDCJAC0001,23083,2010,18.8,0.6,24.4,33.4,58.6,43.2,36.0,61.2,94.2,35.4,11.6,127.0,544.4
IDCJAC0001,23083,2011,17.8,58.8,116.2,11.2,52.8,40.6,48.6,62.4,33.2,35.0,26.0,25.0,527.6
IDCJAC0001,23083,2012,26.8,26.4,54.4,16.6,58.2,88.4,28.6,38.6,21.8,17.8,10.6,10.2,398.4
IDCJAC0001,23083,2013,13.2,11.0,11.4,33.4,50.8,85.0,84.2,61.8,41.2,18.6,5.4,23.8,439.8
IDCJAC0001,23083,2014,9.0,104.0,15.8,38.0,45.6,67.8,73.6,12.2,20.2,5.6,13.2,7.2,412.2
IDCJAC0001,23083,2015,52.4,0.0,10.4,54.6,55.4,19.2,53.2,49.2,null,6.8,28.6,13.0,null
IDCJAC0001,23083,2016,16.8,12.8,31.4,8.0,76.4,58.6,78.8,62.8,111.2,54.6,20.6,90.0,622.0
IDCJAC0001,23083,2017,65.8,33.4,6.4,15.2,23.6,12.4,73.2,78.8,43.6,25.6,18.2,30.0,426.2
IDCJAC0001,23083,2018,10.8,2.2,6.2,10.0,45.0,26.2,24.8,57.8,20.6,17.6,50.2,13.2,284.6
IDCJAC0001,23083,2019,0.0,2.0,11.8,0.6,null,null,null,null,null,null,null,null,null
