Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,61363,1994,null,null,null,null,null,2.2,21.0,10.0,4.2,7.6,71.6,49.2,null
IDCJAC0001,61363,1995,49.2,12.8,14.4,0.8,90.4,26.8,11.2,0.0,46.2,24.4,61.0,102.0,439.2
IDCJAC0001,61363,1996,143.0,19.4,13.6,0.0,24.2,25.6,47.8,77.6,28.6,46.2,27.2,116.8,570.0
IDCJAC0001,61363,1997,80.8,84.6,12.4,0.8,46.8,19.8,24.8,2.4,55.6,47.6,23.0,56.4,455.0
IDCJAC0001,61363,1998,69.4,55.8,2.2,72.2,112.8,44.4,133.4,118.0,91.0,95.0,52.0,56.2,902.4
IDCJAC0001,61363,1999,52.2,32.0,127.4,94.0,16.2,45.0,46.0,35.8,46.6,140.0,70.8,78.8,784.8
IDCJAC0001,61363,2000,32.0,16.2,159.4,95.2,44.6,19.4,44.2,58.8,16.2,76.2,189.6,40.4,792.2
IDCJAC0001,61363,2001,42.4,45.2,81.0,22.4,44.2,9.4,48.8,24.2,20.4,57.6,53.2,47.4,496.2
IDCJAC0001,61363,2002,39.0,64.8,39.2,0.2,17.2,22.6,2.2,13.8,31.6,0.0,16.4,136.4,383.4
IDCJAC0001,61363,2003,19.2,108.0,9.4,48.6,21.2,30.8,9.0,69.2,14.6,76.0,89.4,87.8,583.2
IDCJAC0001,61363,2004,72.8,106.6,50.8,7.0,35.4,15.2,55.2,60.2,14.6,63.6,35.2,119.0,635.6
IDCJAC0001,61363,2005,80.6,79.0,77.0,3.0,18.2,84.0,45.8,17.0,51.0,61.0,105.0,38.2,659.8
IDCJAC0001,61363,2006,32.4,38.8,9.6,72.2,1.0,21.6,39.2,6.8,36.6,5.6,58.4,40.2,362.4
IDCJAC0001,61363,2007,40.8,32.6,57.6,19.2,30.8,220.8,11.4,68.6,4.8,55.2,127.0,145.2,814.0
IDCJAC0001,61363,2008,52.8,86.4,5.8,31.2,20.2,101.6,47.8,44.6,70.6,45.0,58.6,87.4,652.0
IDCJAC0001,61363,2009,58.8,152.4,22.2,56.4,8.8,45.8,23.8,3.4,25.2,48.2,25.4,130.2,600.6
IDCJAC0001,61363,2010,120.4,35.0,70.2,55.6,42.0,36.0,84.6,18.8,39.6,72.2,105.0,84.8,764.2
IDCJAC0001,61363,2011,35.8,25.0,57.8,24.8,86.0,79.6,7.8,47.0,64.8,44.0,159.8,45.4,677.8
IDCJAC0001,61363,2012,36.0,142.2,70.0,24.4,17.4,46.4,64.0,4.8,20.4,4.6,58.2,38.6,527.0
IDCJAC0001,61363,2013,150.4,73.0,70.0,3.2,20.6,51.4,31.4,3.0,26.0,26.6,196.2,15.8,667.6
IDCJAC0001,61363,2014,4.0,65.4,116.8,45.8,13.4,32.8,36.6,48.0,31.0,10.2,23.4,106.8,534.2
IDCJAC0001,61363,2015,90.6,26.6,53.4,108.0,62.0,37.2,37.2,58.2,24.0,25.4,109.2,113.6,745.4
IDCJAC0001,61363,2016,128.4,0.4,10.0,3.4,46.4,121.0,70.0,67.0,62.6,68.6,50.4,75.0,703.2
IDCJAC0001,61363,2017,46.0,6.8,142.8,25.6,27.4,34.2,1.4,19.0,7.4,49.4,21.2,35.6,416.8
IDCJAC0001,61363,2018,5.0,32.6,38.2,8.6,12.0,19.0,3.2,19.2,25.6,43.0,62.6,72.6,341.6
IDCJAC0001,61363,2019,28.0,24.4,114.4,0.2,null,null,null,null,null,null,null,null,null
