Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,67105,1994,null,null,null,null,null,15.4,15.0,8.0,8.2,13.6,73.6,62.8,null
IDCJAC0001,67105,1995,130.6,37.4,142.0,7.2,112.0,16.2,1.4,0.0,158.0,27.6,106.4,122.0,860.8
IDCJAC0001,67105,1996,132.8,32.6,27.8,31.6,103.2,23.4,58.8,85.8,75.0,18.6,98.6,41.4,729.6
IDCJAC0001,67105,1997,112.2,162.2,21.4,2.2,59.2,35.2,38.0,1.0,86.4,62.4,18.0,14.6,612.8
IDCJAC0001,67105,1998,103.8,67.2,30.2,87.8,168.4,68.4,57.6,159.0,36.0,22.0,82.2,21.0,903.6
IDCJAC0001,67105,1999,122.8,156.4,29.6,98.4,19.0,43.0,105.8,46.0,62.6,156.4,67.2,null,null
IDCJAC0001,67105,2000,33.8,8.0,187.2,40.0,31.6,14.8,14.6,14.4,27.0,75.6,131.2,97.0,675.2
IDCJAC0001,67105,2001,86.6,182.6,111.0,119.0,36.4,1.2,52.4,20.2,13.2,32.8,45.0,44.6,745.0
IDCJAC0001,67105,2002,67.4,239.4,86.4,13.0,36.8,17.6,13.0,10.6,22.4,1.0,23.6,51.2,582.4
IDCJAC0001,67105,2003,23.0,98.6,76.0,37.8,105.4,26.4,24.6,24.2,5.8,53.2,143.2,75.6,693.8
IDCJAC0001,67105,2004,64.0,104.4,26.4,13.8,12.0,5.0,24.8,13.8,47.2,233.4,68.2,81.0,694.0
IDCJAC0001,67105,2005,55.6,116.4,57.2,16.6,44.2,58.4,22.8,0.4,57.4,74.2,159.8,25.4,688.4
IDCJAC0001,67105,2006,42.0,53.8,22.0,4.6,6.0,48.8,31.0,30.4,151.4,12.8,28.4,59.4,490.6
IDCJAC0001,67105,2007,39.2,189.0,86.6,56.6,24.2,246.8,20.8,84.2,11.4,17.6,157.6,117.2,1051.2
IDCJAC0001,67105,2008,76.6,255.6,45.2,54.2,2.8,86.2,10.2,27.8,33.2,61.0,83.8,63.4,800.0
IDCJAC0001,67105,2009,18.2,156.0,70.2,102.0,81.6,29.6,16.6,6.8,4.2,23.8,13.8,55.4,578.2
IDCJAC0001,67105,2010,22.4,212.8,60.4,16.2,37.4,51.2,41.2,16.4,25.0,61.0,114.8,null,null
IDCJAC0001,67105,2011,53.2,29.6,113.8,48.6,50.2,52.0,28.8,28.8,87.4,36.8,133.4,67.2,729.8
IDCJAC0001,67105,2012,152.4,159.6,136.2,131.2,13.6,72.4,15.8,4.8,32.6,20.2,37.2,48.2,824.2
IDCJAC0001,67105,2013,155.0,141.2,81.2,49.0,29.6,66.6,1.8,7.4,24.0,7.8,68.4,29.0,661.0
IDCJAC0001,67105,2014,21.6,69.0,105.8,41.4,3.4,19.0,4.0,107.8,19.4,46.2,16.6,229.4,683.6
IDCJAC0001,67105,2015,139.0,99.2,25.4,353.0,63.2,63.2,24.2,19.2,17.6,19.0,116.0,78.8,1017.8
IDCJAC0001,67105,2016,266.4,14.2,12.8,8.6,4.2,189.2,57.2,61.6,55.4,13.6,40.6,78.4,802.2
IDCJAC0001,67105,2017,21.8,72.0,286.8,24.2,15.4,122.2,0.6,16.8,0.2,49.8,19.4,46.6,675.8
IDCJAC0001,67105,2018,19.2,72.2,39.6,10.8,4.2,40.4,6.2,3.8,18.4,114.8,93.4,101.2,524.2
IDCJAC0001,67105,2019,121.2,23.8,125.8,13.6,null,null,null,null,null,null,null,null,null
